시도,시군구,날짜,전세가율,시도코드,매물종별구분
경기,광주시,2020-11,81.46,41,아파트
경기,광주시,2020-12,81.38,41,아파트
경기,광주시,2021-01,81.76,41,아파트
경기,광주시,2021-02,80.01,41,아파트
경기,광주시,2021-03,78.93,41,아파트
경기,광주시,2021-04,78.51,41,아파트
경기,광주시,2021-05,77.3,41,아파트
경기,광주시,2021-06,76.5,41,아파트
경기,광주시,2021-07,75.89,41,아파트
경기,광주시,2021-08,76.79,41,아파트
경기,광주시,2021-09,75.56,41,아파트
경기,광주시,2021-10,75.04,41,아파트
경기,광주시,2021-11,74.36,41,아파트
경기,광주시,2021-12,73.99,41,아파트
경기,광주시,2022-01,72.2,41,아파트
경기,광주시,2022-02,74.36,41,아파트
경기,광주시,2022-03,74.48,41,아파트
경기,광주시,2022-04,74.63,41,아파트
경기,광주시,2022-05,74.6,41,아파트
경기,광주시,2022-06,74.67,41,아파트
경기,광주시,2022-07,74.05,41,아파트
경기,광주시,2022-08,73.85,41,아파트
경기,광주시,2022-09,73.69,41,아파트
경기,광주시,2022-10,73.38,41,아파트
경기,광주시,2022-11,71.44,41,아파트
경기,광주시,2022-12,71.12,41,아파트
경기,광주시,2023-01,70.16,41,아파트
경기,광주시,2023-02,69.59,41,아파트
경기,광주시,2023-03,69.61,41,아파트
경기,광주시,2023-04,69.42,41,아파트
경기,광주시,2023-05,69.12,41,아파트
경기,광주시,2023-06,69.13,41,아파트
경기,광주시,2023-07,69.06,41,아파트
경기,광주시,2023-08,69.03,41,아파트
경기,광주시,2023-09,68.8,41,아파트
경기,광주시,2023-10,69.05,41,아파트
경기,광주시,2023-11,69.17,41,아파트
경기,광주시,2023-12,69.24,41,아파트
경기,광주시,2024-01,69.22,41,아파트
경기,광주시,2024-02,69.22,41,아파트
경기,광주시,2024-03,69.17,41,아파트
경기,광주시,2024-04,69.17,41,아파트
경기,광주시,2024-05,69.12,41,아파트
경기,광주시,2024-06,69.16,41,아파트
경기,광주시,2024-07,69.26,41,아파트
경기,광주시,2024-08,69.3,41,아파트
경기,광주시,2024-09,69.23,41,아파트
경기,광주시,2024-10,69.28,41,아파트
경기,광주시,2024-11,69.32,41,아파트
경기,광주시,2024-12,69.26,41,아파트
경기,광주시,2025-01,69.32,41,아파트
경기,광주시,2025-02,69.31,41,아파트
경기,광주시,2025-03,69.55,41,아파트
경기,광주시,2025-04,69.95,41,아파트
경기,광주시,2025-05,70.17,41,아파트
경기,광주시,2025-06,70.4,41,아파트
경기,광주시,2025-07,70.62,41,아파트
경기,광주시,2025-08,70.76,41,아파트
경기,광주시,2025-09,71.11,41,아파트
경기,광주시,2025-10,71.31,41,아파트
경기,광주시,2025-11,71.69,41,아파트
경기,광주시,2025-12,72.61,41,아파트
경기,양주시,2013-04,46.0,41,아파트
경기,양주시,2013-05,46.56,41,아파트
경기,양주시,2013-06,47.42,41,아파트
경기,양주시,2013-07,47.77,41,아파트
경기,양주시,2013-08,49.04,41,아파트
경기,양주시,2013-09,49.88,41,아파트
경기,양주시,2013-10,50.29,41,아파트
경기,양주시,2013-11,50.98,41,아파트
경기,양주시,2013-12,51.12,41,아파트
경기,양주시,2014-01,51.2,41,아파트
경기,양주시,2014-02,51.86,41,아파트
경기,양주시,2014-03,52.49,41,아파트
경기,양주시,2014-04,53.14,41,아파트
경기,양주시,2014-05,53.15,41,아파트
경기,양주시,2014-06,53.33,41,아파트
경기,양주시,2014-07,53.68,41,아파트
경기,양주시,2014-08,53.79,41,아파트
경기,양주시,2014-09,54.02,41,아파트
경기,양주시,2014-10,54.13,41,아파트
경기,양주시,2014-11,54.21,41,아파트
경기,양주시,2014-12,54.43,41,아파트
경기,양주시,2015-01,54.52,41,아파트
경기,양주시,2015-02,54.61,41,아파트
경기,양주시,2015-03,55.1,41,아파트
경기,양주시,2015-04,55.98,41,아파트
경기,양주시,2015-05,56.87,41,아파트
경기,양주시,2015-06,58.92,41,아파트
경기,양주시,2015-07,59.15,41,아파트
경기,양주시,2015-08,59.26,41,아파트
경기,양주시,2015-09,59.98,41,아파트
경기,양주시,2015-10,61.94,41,아파트
경기,양주시,2015-11,62.59,41,아파트
경기,양주시,2015-12,63.02,41,아파트
경기,양주시,2016-01,64.81,41,아파트
경기,양주시,2016-02,66.7,41,아파트
경기,양주시,2016-03,66.7,41,아파트
경기,양주시,2016-04,67.65,41,아파트
경기,양주시,2016-05,68.18,41,아파트
경기,양주시,2016-06,68.43,41,아파트
경기,양주시,2016-07,68.21,41,아파트
경기,양주시,2016-08,69.39,41,아파트
경기,양주시,2016-09,70.48,41,아파트
경기,양주시,2016-10,70.52,41,아파트
경기,양주시,2016-11,70.83,41,아파트
경기,양주시,2016-12,71.27,41,아파트
경기,양주시,2017-01,70.91,41,아파트
경기,양주시,2017-02,70.6,41,아파트
경기,양주시,2017-03,71.21,41,아파트
경기,양주시,2017-04,71.19,41,아파트
경기,양주시,2017-05,71.27,41,아파트
경기,양주시,2017-06,71.14,41,아파트
경기,양주시,2017-07,71.02,41,아파트
경기,양주시,2017-08,71.04,41,아파트
경기,양주시,2017-09,71.04,41,아파트
경기,양주시,2017-10,71.11,41,아파트
경기,양주시,2017-11,71.24,41,아파트
경기,양주시,2017-12,71.27,41,아파트
경기,양주시,2018-01,71.43,41,아파트
경기,양주시,2018-02,71.39,41,아파트
경기,양주시,2018-03,71.34,41,아파트
경기,양주시,2018-04,71.26,41,아파트
경기,양주시,2018-05,71.19,41,아파트
경기,양주시,2018-06,70.77,41,아파트
경기,양주시,2018-07,70.55,41,아파트
경기,양주시,2018-08,70.57,41,아파트
경기,양주시,2018-09,70.61,41,아파트
경기,양주시,2018-10,70.51,41,아파트
경기,양주시,2018-11,70.54,41,아파트
경기,양주시,2018-12,70.64,41,아파트
경기,양주시,2019-01,71.09,41,아파트
경기,양주시,2019-02,71.09,41,아파트
경기,양주시,2019-03,71.17,41,아파트
경기,양주시,2019-04,71.26,41,아파트
경기,양주시,2019-05,71.45,41,아파트
경기,양주시,2019-06,71.6,41,아파트
경기,양주시,2019-07,71.58,41,아파트
경기,양주시,2019-08,71.54,41,아파트
경기,양주시,2019-09,71.58,41,아파트
경기,양주시,2019-10,71.57,41,아파트
경기,양주시,2019-11,71.58,41,아파트
경기,양주시,2019-12,71.77,41,아파트
경기,양주시,2020-01,71.81,41,아파트
경기,양주시,2020-02,71.75,41,아파트
경기,양주시,2020-03,71.75,41,아파트
경기,양주시,2020-04,71.89,41,아파트
경기,양주시,2020-05,71.94,41,아파트
경기,양주시,2020-06,71.94,41,아파트
경기,양주시,2020-07,71.64,41,아파트
경기,양주시,2020-08,71.53,41,아파트
경기,양주시,2020-09,71.53,41,아파트
경기,양주시,2020-10,73.05,41,아파트
경기,양주시,2020-11,73.62,41,아파트
경기,양주시,2020-12,74.61,41,아파트
경기,양주시,2021-01,74.12,41,아파트
경기,양주시,2021-02,70.62,41,아파트
경기,양주시,2021-03,67.12,41,아파트
경기,양주시,2021-04,66.6,41,아파트
경기,양주시,2021-05,67.83,41,아파트
경기,양주시,2021-06,67.97,41,아파트
경기,양주시,2021-07,67.8,41,아파트
경기,양주시,2021-08,69.74,41,아파트
경기,양주시,2021-09,69.72,41,아파트
경기,양주시,2021-10,69.29,41,아파트
경기,양주시,2021-11,67.97,41,아파트
경기,양주시,2021-12,68.21,41,아파트
경기,양주시,2022-01,69.93,41,아파트
경기,양주시,2022-02,67.94,41,아파트
경기,양주시,2022-03,67.76,41,아파트
경기,양주시,2022-04,67.73,41,아파트
경기,양주시,2022-05,67.47,41,아파트
경기,양주시,2022-06,67.32,41,아파트
경기,양주시,2022-07,67.12,41,아파트
경기,양주시,2022-08,66.34,41,아파트
경기,양주시,2022-09,65.78,41,아파트
경기,양주시,2022-10,65.64,41,아파트
경기,양주시,2022-11,65.06,41,아파트
경기,양주시,2022-12,64.75,41,아파트
경기,양주시,2023-01,62.18,41,아파트
경기,양주시,2023-02,59.77,41,아파트
경기,양주시,2023-03,59.28,41,아파트
경기,양주시,2023-04,60.43,41,아파트
경기,양주시,2023-05,59.95,41,아파트
경기,양주시,2023-06,59.81,41,아파트
경기,양주시,2023-07,59.46,41,아파트
경기,양주시,2023-08,59.23,41,아파트
경기,양주시,2023-09,58.83,41,아파트
경기,양주시,2023-10,58.95,41,아파트
경기,양주시,2023-11,59.03,41,아파트
경기,양주시,2023-12,58.96,41,아파트
경기,양주시,2024-01,59.49,41,아파트
경기,양주시,2024-02,59.83,41,아파트
경기,양주시,2024-03,60.0,41,아파트
경기,양주시,2024-04,60.14,41,아파트
경기,양주시,2024-05,60.33,41,아파트
경기,양주시,2024-06,60.45,41,아파트
경기,양주시,2024-07,60.82,41,아파트
경기,양주시,2024-08,61.16,41,아파트
경기,양주시,2024-09,61.51,41,아파트
경기,양주시,2024-10,61.95,41,아파트
경기,양주시,2024-11,62.83,41,아파트
경기,양주시,2024-12,63.2,41,아파트
경기,양주시,2025-01,63.93,41,아파트
경기,양주시,2025-02,64.34,41,아파트
경기,양주시,2025-03,64.47,41,아파트
경기,양주시,2025-04,65.34,41,아파트
경기,양주시,2025-05,65.55,41,아파트
경기,양주시,2025-06,65.84,41,아파트
경기,양주시,2025-07,66.51,41,아파트
경기,양주시,2025-08,66.38,41,아파트
경기,양주시,2025-09,66.53,41,아파트
경기,양주시,2025-10,67.01,41,아파트
경기,양주시,2025-11,67.45,41,아파트
경기,양주시,2025-12,67.79,41,아파트
경기,포천시,2022-11,77.1,41,아파트
경기,포천시,2022-12,76.46,41,아파트
경기,포천시,2023-01,75.76,41,아파트
경기,포천시,2023-02,74.05,41,아파트
경기,포천시,2023-03,73.76,41,아파트
경기,포천시,2023-04,74.11,41,아파트
경기,포천시,2023-05,74.61,41,아파트
경기,포천시,2023-06,74.87,41,아파트
경기,포천시,2023-07,74.31,41,아파트
경기,포천시,2023-08,73.7,41,아파트
경기,포천시,2023-09,73.85,41,아파트
경기,포천시,2023-10,73.82,41,아파트
경기,포천시,2023-11,74.05,41,아파트
경기,포천시,2023-12,74.12,41,아파트
경기,포천시,2024-01,74.02,41,아파트
경기,포천시,2024-02,74.05,41,아파트
경기,포천시,2024-03,74.05,41,아파트
경기,포천시,2024-04,74.26,41,아파트
경기,포천시,2024-05,74.26,41,아파트
경기,포천시,2024-06,74.54,41,아파트
경기,포천시,2024-07,74.21,41,아파트
경기,포천시,2024-08,74.24,41,아파트
경기,포천시,2024-09,73.92,41,아파트
경기,포천시,2024-10,73.94,41,아파트
경기,포천시,2024-11,73.6,41,아파트
경기,포천시,2024-12,73.44,41,아파트
경기,포천시,2025-01,72.84,41,아파트
경기,포천시,2025-02,73.37,41,아파트
경기,포천시,2025-03,72.96,41,아파트
경기,포천시,2025-04,72.71,41,아파트
경기,포천시,2025-05,72.68,41,아파트
경기,포천시,2025-06,73.08,41,아파트
경기,포천시,2025-07,72.91,41,아파트
경기,포천시,2025-08,72.99,41,아파트
경기,포천시,2025-09,73.29,41,아파트
경기,포천시,2025-10,73.34,41,아파트
경기,포천시,2025-11,73.3,41,아파트
경기,포천시,2025-12,73.37,41,아파트
경기,여주시,2022-11,81.63,41,아파트
경기,여주시,2022-12,81.64,41,아파트
경기,여주시,2023-01,81.59,41,아파트
경기,여주시,2023-02,81.37,41,아파트
경기,여주시,2023-03,81.75,41,아파트
경기,여주시,2023-04,81.3,41,아파트
경기,여주시,2023-05,80.62,41,아파트
경기,여주시,2023-06,80.39,41,아파트
경기,여주시,2023-07,80.17,41,아파트
경기,여주시,2023-08,80.26,41,아파트
경기,여주시,2023-09,80.27,41,아파트
경기,여주시,2023-10,79.68,41,아파트
경기,여주시,2023-11,79.87,41,아파트
경기,여주시,2023-12,79.94,41,아파트
경기,여주시,2024-01,80.21,41,아파트
경기,여주시,2024-02,80.72,41,아파트
경기,여주시,2024-03,81.4,41,아파트
경기,여주시,2024-04,81.25,41,아파트
경기,여주시,2024-05,81.36,41,아파트
경기,여주시,2024-06,81.26,41,아파트
경기,여주시,2024-07,81.44,41,아파트
경기,여주시,2024-08,81.54,41,아파트
경기,여주시,2024-09,81.32,41,아파트
경기,여주시,2024-10,81.54,41,아파트
경기,여주시,2024-11,81.7,41,아파트
경기,여주시,2024-12,80.68,41,아파트
경기,여주시,2025-01,80.88,41,아파트
경기,여주시,2025-02,80.98,41,아파트
경기,여주시,2025-03,81.17,41,아파트
경기,여주시,2025-04,80.85,41,아파트
경기,여주시,2025-05,80.86,41,아파트
경기,여주시,2025-06,80.26,41,아파트
경기,여주시,2025-07,80.16,41,아파트
경기,여주시,2025-08,80.21,41,아파트
경기,여주시,2025-09,80.32,41,아파트
경기,여주시,2025-10,80.37,41,아파트
경기,여주시,2025-11,80.58,41,아파트
경기,여주시,2025-12,80.64,41,아파트
경기,연천군,2022-11,65.52,41,아파트
경기,연천군,2022-12,65.52,41,아파트
경기,연천군,2023-01,65.52,41,아파트
경기,연천군,2023-02,65.52,41,아파트
경기,연천군,2023-03,65.52,41,아파트
경기,연천군,2023-04,65.53,41,아파트
경기,연천군,2023-05,65.53,41,아파트
경기,연천군,2023-06,65.31,41,아파트
경기,연천군,2023-07,65.31,41,아파트
경기,연천군,2023-08,65.31,41,아파트
경기,연천군,2023-09,65.74,41,아파트
경기,연천군,2023-10,65.54,41,아파트
경기,연천군,2023-11,65.54,41,아파트
경기,연천군,2023-12,65.54,41,아파트
경기,연천군,2024-01,65.15,41,아파트
경기,연천군,2024-02,65.14,41,아파트
경기,연천군,2024-03,65.44,41,아파트
경기,연천군,2024-04,65.44,41,아파트
경기,연천군,2024-05,65.44,41,아파트
경기,연천군,2024-06,65.26,41,아파트
경기,연천군,2024-07,65.26,41,아파트
경기,연천군,2024-08,65.26,41,아파트
경기,연천군,2024-09,65.06,41,아파트
경기,연천군,2024-10,65.06,41,아파트
경기,연천군,2024-11,65.25,41,아파트
경기,연천군,2024-12,65.31,41,아파트
경기,연천군,2025-01,65.34,41,아파트
경기,연천군,2025-02,64.86,41,아파트
경기,연천군,2025-03,65.32,41,아파트
경기,연천군,2025-04,65.57,41,아파트
경기,연천군,2025-05,65.54,41,아파트
경기,연천군,2025-06,65.54,41,아파트
경기,연천군,2025-07,65.54,41,아파트
경기,연천군,2025-08,66.08,41,아파트
경기,연천군,2025-09,66.99,41,아파트
경기,연천군,2025-10,67.38,41,아파트
경기,연천군,2025-11,67.36,41,아파트
경기,연천군,2025-12,67.36,41,아파트
경기,가평군,2022-11,75.27,41,아파트
경기,가평군,2022-12,75.08,41,아파트
경기,가평군,2023-01,74.91,41,아파트
경기,가평군,2023-02,74.93,41,아파트
경기,가평군,2023-03,74.93,41,아파트
경기,가평군,2023-04,74.77,41,아파트
경기,가평군,2023-05,74.86,41,아파트
경기,가평군,2023-06,74.86,41,아파트
경기,가평군,2023-07,74.89,41,아파트
경기,가평군,2023-08,72.76,41,아파트
경기,가평군,2023-09,74.38,41,아파트
경기,가평군,2023-10,74.53,41,아파트
경기,가평군,2023-11,74.47,41,아파트
경기,가평군,2023-12,74.51,41,아파트
경기,가평군,2024-01,74.36,41,아파트
경기,가평군,2024-02,74.28,41,아파트
경기,가평군,2024-03,74.14,41,아파트
경기,가평군,2024-04,74.18,41,아파트
경기,가평군,2024-05,74.41,41,아파트
경기,가평군,2024-06,75.0,41,아파트
경기,가평군,2024-07,75.0,41,아파트
경기,가평군,2024-08,75.03,41,아파트
경기,가평군,2024-09,74.47,41,아파트
경기,가평군,2024-10,74.47,41,아파트
경기,가평군,2024-11,73.61,41,아파트
경기,가평군,2024-12,73.63,41,아파트
경기,가평군,2025-01,73.52,41,아파트
경기,가평군,2025-02,73.47,41,아파트
경기,가평군,2025-03,73.73,41,아파트
경기,가평군,2025-04,73.91,41,아파트
경기,가평군,2025-05,73.91,41,아파트
경기,가평군,2025-06,74.2,41,아파트
경기,가평군,2025-07,74.22,41,아파트
경기,가평군,2025-08,75.36,41,아파트
경기,가평군,2025-09,75.55,41,아파트
경기,가평군,2025-10,75.26,41,아파트
경기,가평군,2025-11,75.18,41,아파트
경기,가평군,2025-12,75.34,41,아파트
경기,양평군,2022-11,78.36,41,아파트
경기,양평군,2022-12,78.12,41,아파트
경기,양평군,2023-01,77.27,41,아파트
경기,양평군,2023-02,76.96,41,아파트
경기,양평군,2023-03,75.8,41,아파트
경기,양평군,2023-04,75.54,41,아파트
경기,양평군,2023-05,75.47,41,아파트
경기,양평군,2023-06,75.02,41,아파트
경기,양평군,2023-07,74.84,41,아파트
경기,양평군,2023-08,73.03,41,아파트
경기,양평군,2023-09,72.4,41,아파트
경기,양평군,2023-10,72.4,41,아파트
경기,양평군,2023-11,72.22,41,아파트
경기,양평군,2023-12,70.97,41,아파트
경기,양평군,2024-01,70.98,41,아파트
경기,양평군,2024-02,71.03,41,아파트
경기,양평군,2024-03,71.23,41,아파트
경기,양평군,2024-04,70.92,41,아파트
경기,양평군,2024-05,70.88,41,아파트
경기,양평군,2024-06,69.95,41,아파트
경기,양평군,2024-07,69.47,41,아파트
경기,양평군,2024-08,69.9,41,아파트
경기,양평군,2024-09,70.96,41,아파트
경기,양평군,2024-10,71.73,41,아파트
경기,양평군,2024-11,72.7,41,아파트
경기,양평군,2024-12,73.05,41,아파트
경기,양평군,2025-01,73.12,41,아파트
경기,양평군,2025-02,73.41,41,아파트
경기,양평군,2025-03,73.32,41,아파트
경기,양평군,2025-04,73.29,41,아파트
경기,양평군,2025-05,73.23,41,아파트
경기,양평군,2025-06,73.63,41,아파트
경기,양평군,2025-07,73.57,41,아파트
경기,양평군,2025-08,73.52,41,아파트
경기,양평군,2025-09,73.59,41,아파트
경기,양평군,2025-10,74.17,41,아파트
경기,양평군,2025-11,74.45,41,아파트
경기,양평군,2025-12,74.71,41,아파트
충북,청주시,2022-01,79.84,43,아파트
충북,청주시,2022-02,80.21,43,아파트
충북,청주시,2022-03,80.35,43,아파트
충북,청주시,2022-04,80.55,43,아파트
충북,청주시,2022-05,80.81,43,아파트
충북,청주시,2022-06,81.05,43,아파트
충북,청주시,2022-07,81.17,43,아파트
충북,청주시,2022-08,81.12,43,아파트
충북,청주시,2022-09,81.15,43,아파트
충북,청주시,2022-10,81.15,43,아파트
충북,청주시,2022-11,81.11,43,아파트
충북,청주시,2022-12,80.87,43,아파트
충북,청주시,2023-01,80.54,43,아파트
충북,청주시,2023-02,80.61,43,아파트
충북,청주시,2023-03,80.58,43,아파트
충북,청주시,2023-04,80.48,43,아파트
충북,청주시,2023-05,80.29,43,아파트
충북,청주시,2023-06,80.17,43,아파트
충북,청주시,2023-07,80.14,43,아파트
충북,청주시,2023-08,79.71,43,아파트
충북,청주시,2023-09,79.49,43,아파트
충북,청주시,2023-10,79.67,43,아파트
충북,청주시,2023-11,79.69,43,아파트
충북,청주시,2023-12,79.75,43,아파트
충북,청주시,2024-01,80.07,43,아파트
충북,청주시,2024-02,80.31,43,아파트
충북,청주시,2024-03,80.41,43,아파트
충북,청주시,2024-04,80.63,43,아파트
충북,청주시,2024-05,80.61,43,아파트
충북,청주시,2024-06,80.58,43,아파트
충북,청주시,2024-07,80.55,43,아파트
충북,청주시,2024-08,80.55,43,아파트
충북,청주시,2024-09,80.5,43,아파트
충북,청주시,2024-10,80.51,43,아파트
충북,청주시,2024-11,80.59,43,아파트
충북,청주시,2024-12,80.69,43,아파트
충북,청주시,2025-01,80.78,43,아파트
충북,청주시,2025-02,80.8,43,아파트
충북,청주시,2025-03,80.97,43,아파트
충북,청주시,2025-04,81.11,43,아파트
충북,청주시,2025-05,81.2,43,아파트
충북,청주시,2025-06,81.26,43,아파트
충북,청주시,2025-07,81.29,43,아파트
충북,청주시,2025-08,81.4,43,아파트
충북,청주시,2025-09,81.46,43,아파트
충북,청주시,2025-10,81.51,43,아파트
충북,청주시,2025-11,81.53,43,아파트
충북,청주시,2025-12,81.51,43,아파트
충북,청주시 상당구,2022-01,83.65,43,아파트
충북,청주시 상당구,2022-02,84.1,43,아파트
충북,청주시 상당구,2022-03,84.14,43,아파트
충북,청주시 상당구,2022-04,84.1,43,아파트
충북,청주시 상당구,2022-05,84.34,43,아파트
충북,청주시 상당구,2022-06,84.4,43,아파트
충북,청주시 상당구,2022-07,84.44,43,아파트
충북,청주시 상당구,2022-08,84.15,43,아파트
충북,청주시 상당구,2022-09,84.19,43,아파트
충북,청주시 상당구,2022-10,84.27,43,아파트
충북,청주시 상당구,2022-11,84.21,43,아파트
충북,청주시 상당구,2022-12,83.9,43,아파트
충북,청주시 상당구,2023-01,82.97,43,아파트
충북,청주시 상당구,2023-02,82.51,43,아파트
충북,청주시 상당구,2023-03,82.63,43,아파트
충북,청주시 상당구,2023-04,82.52,43,아파트
충북,청주시 상당구,2023-05,81.98,43,아파트
충북,청주시 상당구,2023-06,81.98,43,아파트
충북,청주시 상당구,2023-07,82.01,43,아파트
충북,청주시 상당구,2023-08,81.92,43,아파트
충북,청주시 상당구,2023-09,81.58,43,아파트
충북,청주시 상당구,2023-10,81.61,43,아파트
충북,청주시 상당구,2023-11,81.77,43,아파트
충북,청주시 상당구,2023-12,81.86,43,아파트
충북,청주시 상당구,2024-01,82.34,43,아파트
충북,청주시 상당구,2024-02,82.56,43,아파트
충북,청주시 상당구,2024-03,82.63,43,아파트
충북,청주시 상당구,2024-04,82.91,43,아파트
충북,청주시 상당구,2024-05,82.75,43,아파트
충북,청주시 상당구,2024-06,82.64,43,아파트
충북,청주시 상당구,2024-07,82.71,43,아파트
충북,청주시 상당구,2024-08,82.68,43,아파트
충북,청주시 상당구,2024-09,82.63,43,아파트
충북,청주시 상당구,2024-10,82.69,43,아파트
충북,청주시 상당구,2024-11,82.84,43,아파트
충북,청주시 상당구,2024-12,83.01,43,아파트
충북,청주시 상당구,2025-01,83.09,43,아파트
충북,청주시 상당구,2025-02,83.22,43,아파트
충북,청주시 상당구,2025-03,83.31,43,아파트
충북,청주시 상당구,2025-04,83.3,43,아파트
충북,청주시 상당구,2025-05,83.37,43,아파트
충북,청주시 상당구,2025-06,83.32,43,아파트
충북,청주시 상당구,2025-07,83.39,43,아파트
충북,청주시 상당구,2025-08,83.57,43,아파트
충북,청주시 상당구,2025-09,83.66,43,아파트
충북,청주시 상당구,2025-10,83.69,43,아파트
충북,청주시 상당구,2025-11,83.8,43,아파트
충북,청주시 상당구,2025-12,83.83,43,아파트
충북,청주시 서원구,2022-01,83.13,43,아파트
충북,청주시 서원구,2022-02,83.39,43,아파트
충북,청주시 서원구,2022-03,83.57,43,아파트
충북,청주시 서원구,2022-04,84.48,43,아파트
충북,청주시 서원구,2022-05,85.01,43,아파트
충북,청주시 서원구,2022-06,85.48,43,아파트
충북,청주시 서원구,2022-07,85.65,43,아파트
충북,청주시 서원구,2022-08,85.46,43,아파트
충북,청주시 서원구,2022-09,85.63,43,아파트
충북,청주시 서원구,2022-10,85.6,43,아파트
충북,청주시 서원구,2022-11,85.38,43,아파트
충북,청주시 서원구,2022-12,85.13,43,아파트
충북,청주시 서원구,2023-01,85.43,43,아파트
충북,청주시 서원구,2023-02,85.26,43,아파트
충북,청주시 서원구,2023-03,84.99,43,아파트
충북,청주시 서원구,2023-04,84.96,43,아파트
충북,청주시 서원구,2023-05,85.26,43,아파트
충북,청주시 서원구,2023-06,85.33,43,아파트
충북,청주시 서원구,2023-07,85.32,43,아파트
충북,청주시 서원구,2023-08,84.61,43,아파트
충북,청주시 서원구,2023-09,84.43,43,아파트
충북,청주시 서원구,2023-10,84.28,43,아파트
충북,청주시 서원구,2023-11,84.33,43,아파트
충북,청주시 서원구,2023-12,84.42,43,아파트
충북,청주시 서원구,2024-01,84.47,43,아파트
충북,청주시 서원구,2024-02,84.49,43,아파트
충북,청주시 서원구,2024-03,84.44,43,아파트
충북,청주시 서원구,2024-04,84.6,43,아파트
충북,청주시 서원구,2024-05,84.81,43,아파트
충북,청주시 서원구,2024-06,84.78,43,아파트
충북,청주시 서원구,2024-07,84.86,43,아파트
충북,청주시 서원구,2024-08,84.78,43,아파트
충북,청주시 서원구,2024-09,84.75,43,아파트
충북,청주시 서원구,2024-10,84.8,43,아파트
충북,청주시 서원구,2024-11,84.78,43,아파트
충북,청주시 서원구,2024-12,84.86,43,아파트
충북,청주시 서원구,2025-01,84.9,43,아파트
충북,청주시 서원구,2025-02,84.93,43,아파트
충북,청주시 서원구,2025-03,85.16,43,아파트
충북,청주시 서원구,2025-04,85.14,43,아파트
충북,청주시 서원구,2025-05,85.2,43,아파트
충북,청주시 서원구,2025-06,85.2,43,아파트
충북,청주시 서원구,2025-07,85.23,43,아파트
충북,청주시 서원구,2025-08,85.38,43,아파트
충북,청주시 서원구,2025-09,85.55,43,아파트
충북,청주시 서원구,2025-10,85.6,43,아파트
충북,청주시 서원구,2025-11,85.7,43,아파트
충북,청주시 서원구,2025-12,85.87,43,아파트
충북,청주시 흥덕구,2022-01,74.49,43,아파트
충북,청주시 흥덕구,2022-02,74.94,43,아파트
충북,청주시 흥덕구,2022-03,75.3,43,아파트
충북,청주시 흥덕구,2022-04,75.36,43,아파트
충북,청주시 흥덕구,2022-05,75.51,43,아파트
충북,청주시 흥덕구,2022-06,75.78,43,아파트
충북,청주시 흥덕구,2022-07,76.09,43,아파트
충북,청주시 흥덕구,2022-08,76.34,43,아파트
충북,청주시 흥덕구,2022-09,76.38,43,아파트
충북,청주시 흥덕구,2022-10,76.41,43,아파트
충북,청주시 흥덕구,2022-11,76.4,43,아파트
충북,청주시 흥덕구,2022-12,76.38,43,아파트
충북,청주시 흥덕구,2023-01,76.25,43,아파트
충북,청주시 흥덕구,2023-02,76.83,43,아파트
충북,청주시 흥덕구,2023-03,76.84,43,아파트
충북,청주시 흥덕구,2023-04,76.63,43,아파트
충북,청주시 흥덕구,2023-05,76.25,43,아파트
충북,청주시 흥덕구,2023-06,75.94,43,아파트
충북,청주시 흥덕구,2023-07,75.83,43,아파트
충북,청주시 흥덕구,2023-08,75.22,43,아파트
충북,청주시 흥덕구,2023-09,75.17,43,아파트
충북,청주시 흥덕구,2023-10,75.9,43,아파트
충북,청주시 흥덕구,2023-11,75.78,43,아파트
충북,청주시 흥덕구,2023-12,75.89,43,아파트
충북,청주시 흥덕구,2024-01,76.25,43,아파트
충북,청주시 흥덕구,2024-02,76.61,43,아파트
충북,청주시 흥덕구,2024-03,76.77,43,아파트
충북,청주시 흥덕구,2024-04,77.14,43,아파트
충북,청주시 흥덕구,2024-05,77.02,43,아파트
충북,청주시 흥덕구,2024-06,76.96,43,아파트
충북,청주시 흥덕구,2024-07,76.88,43,아파트
충북,청주시 흥덕구,2024-08,76.95,43,아파트
충북,청주시 흥덕구,2024-09,76.93,43,아파트
충북,청주시 흥덕구,2024-10,76.95,43,아파트
충북,청주시 흥덕구,2024-11,77.09,43,아파트
충북,청주시 흥덕구,2024-12,77.2,43,아파트
충북,청주시 흥덕구,2025-01,77.31,43,아파트
충북,청주시 흥덕구,2025-02,77.32,43,아파트
충북,청주시 흥덕구,2025-03,77.45,43,아파트
충북,청주시 흥덕구,2025-04,77.78,43,아파트
충북,청주시 흥덕구,2025-05,77.94,43,아파트
충북,청주시 흥덕구,2025-06,78.13,43,아파트
충북,청주시 흥덕구,2025-07,78.12,43,아파트
충북,청주시 흥덕구,2025-08,78.1,43,아파트
충북,청주시 흥덕구,2025-09,78.08,43,아파트
충북,청주시 흥덕구,2025-10,78.16,43,아파트
충북,청주시 흥덕구,2025-11,78.08,43,아파트
충북,청주시 흥덕구,2025-12,77.95,43,아파트
충북,청주시 청원구,2022-01,79.99,43,아파트
충북,청주시 청원구,2022-02,80.35,43,아파트
충북,청주시 청원구,2022-03,80.25,43,아파트
충북,청주시 청원구,2022-04,80.03,43,아파트
충북,청주시 청원구,2022-05,80.12,43,아파트
충북,청주시 청원구,2022-06,80.24,43,아파트
